velocity_ms,lateral_accel_ms2,max_accel_ms2,max_brake_ms2
95,18,11.3129,-36.3462
95,19,11.3129,-35.7423
95,20,11.3129,-35.0925
95,21,11.3129,-34.3936
95,22,11.3129,-33.642
95,23,11.3129,-32.8335
95,24,11.3129,-31.9627
95,25,11.3129,-31.0234
95,26,11.3129,-30.0077
95,27,11.3129,-28.9057
95,28,11.3129,-27.7046
95,29,11.3129,-26.3873
95,30,11.3129,-24.9304
95,31,11.3129,-23.2999
95,32,10.6226,-21.4427
95,33,8.44799,-19.2681
95,34,5.77232,-16.5924
95,35,2.07629,-12.8964
95,36,0,-5.41005
95,37,0,-5.41005
95,38,0,-5.41005
95,39,0,-5.41005
95,40,0,-5.41005
95,41,0,-5.41005
95,42,0,-5.41005
95,43,0,-5.41005
95,44,0,-5.41005
95,45,0,-5.41005
95,46,0,-5.41005
95,47,0,-5.41005
95,48,0,-5.41005
95,49,0,-5.41005
95,50,0,-5.41005
95.5,0,11.1653,-41.4402
95.5,1,11.1653,-41.4263
95.5,2,11.1653,-41.3846
95.5,3,11.1653,-41.3149
95.5,4,11.1653,-41.2172
95.5,5,11.1653,-41.0911
95.5,6,11.1653,-40.9363
95.5,7,11.1653,-40.7526
95.5,8,11.1653,-40.5394
95.5,9,11.1653,-40.2962
95.5,10,11.1653,-40.0224
95.5,11,11.1653,-39.7172
95.5,12,11.1653,-39.3797
95.5,13,11.1653,-39.0091
95.5,14,11.1653,-38.6042
95.5,15,11.1653,-38.1637
95.5,16,11.1653,-37.6861
95.5,17,11.1653,-37.1699
95.5,18,11.1653,-36.613
95.5,19,11.1653,-36.0132
95.5,20,11.1653,-35.368
95.5,21,11.1653,-34.6744
95.5,22,11.1653,-33.9288
95.5,23,11.1653,-33.1269
95.5,24,11.1653,-32.2639
95.5,25,11.1653,-31.3334
95.5,26,11.1653,-30.328
95.5,27,11.1653,-29.2382
95.5,28,11.1653,-28.0517
95.5,29,11.1653,-26.7524
95.5,30,11.1653,-25.3182
95.5,31,11.1653,-23.7172
95.5,32,10.9665,-21.9008
95.5,33,8.85288,-19.7872
95.5,34,6.28289,-17.2172
95.5,35,2.84329,-13.7776
95.5,36,0,-5.46715
95.5,37,0,-5.46715
95.5,38,0,-5.46715
95.5,39,0,-5.46715
95.5,40,0,-5.46715
95.5,41,0,-5.46715
95.5,42,0,-5.46715
95.5,43,0,-5.46715
95.5,44,0,-5.46715
95.5,45,0,-5.46715
95.5,46,0,-5.46715
95.5,47,0,-5.46715
95.5,48,0,-5.46715
95.5,49,0,-5.46715
95.5,50,0,-5.46715
96,0,11.0174,-41.6798
96,1,11.0174,-41.6659
96,2,11.0174,-41.6244
96,3,11.0174,-41.5551
96,4,11.0174,-41.4578
96,5,11.0174,-41.3324
96,6,11.0174,-41.1784
96,7,11.0174,-40.9957
96,8,11.0174,-40.7836
96,9,11.0174,-40.5417
96,10,11.0174,-40.2693
96,11,11.0174,-39.9658
96,12,11.0174,-39.6303
96,13,11.0174,-39.2618
96,14,11.0174,-38.8592
96,15,11.0174,-38.4213
96,16,11.0174,-37.9468
96,17,11.0174,-37.4338
96,18,11.0174,-36.8806
96,19,11.0174,-36.2849
96,20,11.0174,-35.6443
96,21,11.0174,-34.9558
96,22,11.0174,-34.216
96,23,11.0174,-33.4208
96,24,11.0174,-32.5652
96,25,11.0174,-31.6435
96,26,11.0174,-30.6482
96,27,11.0174,-29.5703
96,28,11.0174,-28.3981
96,29,11.0174,-27.1162
96,30,11.0174,-25.7037
96,31,11.0174,-24.131
96,32,11.0174,-22.3531
96,33,9.24703,-20.2961
96,34,6.77177,-17.8209
96,35,3.54184,-14.5909
96,36,0,-8.8711
96,37,0,-5.52455
96,38,0,-5.52455
96,39,0,-5.52455
96,40,0,-5.52455
96,41,0,-5.52455
96,42,0,-5.52455
96,43,0,-5.52455
96,44,0,-5.52455
96,45,0,-5.52455
96,46,0,-5.52455
96,47,0,-5.52455
96,48,0,-5.52455
96,49,0,-5.52455
96,50,0,-5.52455
96.5,0,10.8692,-41.9203
96.5,1,10.8692,-41.9065
96.5,2,10.8692,-41.8652
96.5,3,10.8692,-41.7962
96.5,4,10.8692,-41.6995
96.5,5,10.8692,-41.5747
96.5,6,10.8692,-41.4215
96.5,7,10.8692,-41.2397
96.5,8,10.8692,-41.0287
96.5,9,10.8692,-40.7881
96.5,10,10.8692,-40.5172
96.5,11,10.8692,-40.2154
96.5,12,10.8692,-39.8817
96.5,13,10.8692,-39.5153
96.5,14,10.8692,-39.1151
96.5,15,10.8692,-38.6799
96.5,16,10.8692,-38.2082
96.5,17,10.8692,-37.6985
96.5,18,10.8692,-37.1489
96.5,19,10.8692,-36.5573
96.5,20,10.8692,-35.9212
96.5,21,10.8692,-35.2378
96.5,22,10.8692,-34.5038
96.5,23,10.8692,-33.715
96.5,24,10.8692,-32.8669
96.5,25,10.8692,-31.9537
96.5,26,10.8692,-30.9683
96.5,27,10.8692,-29.9021
96.5,28,10.8692,-28.7437
96.5,29,10.8692,-27.4787
96.5,30,10.8692,-26.0872
96.5,31,10.8692,-24.5415
96.5,32,10.8692,-22.8001
96.5,33,9.63137,-20.7959
96.5,34,7.24172,-18.4062
96.5,35,4.18782,-15.3523
96.5,36,0,-10.5274
96.5,37,0,-5.58224
96.5,38,0,-5.58224
96.5,39,0,-5.58224
96.5,40,0,-5.58224
96.5,41,0,-5.58224
96.5,42,0,-5.58224
96.5,43,0,-5.58224
96.5,44,0,-5.58224
96.5,45,0,-5.58224
96.5,46,0,-5.58224
96.5,47,0,-5.58224
96.5,48,0,-5.58224
96.5,49,0,-5.58224
96.5,50,0,-5.58224
97,0,10.7207,-42.1619
97,1,10.7207,-42.1482
97,2,10.7207,-42.1071
97,3,10.7207,-42.0384
97,4,10.7207,-41.9421
97,5,10.7207,-41.818
97,6,10.7207,-41.6656
97,7,10.7207,-41.4847
97,8,10.7207,-41.2749
97,9,10.7207,-41.0356
97,10,10.7207,-40.7661
97,11,10.7207,-40.4659
97,12,10.7207,-40.1341
97,13,10.7207,-39.7698
97,14,10.7207,-39.372
97,15,10.7207,-38.9393
97,16,10.7207,-38.4705
97,17,10.7207,-37.964
97,18,10.7207,-37.418
97,19,10.7207,-36.8304
97,20,10.7207,-36.1988
97,21,10.7207,-35.5205
97,22,10.7207,-34.7921
97,23,10.7207,-34.0097
97,24,10.7207,-33.1689
97,25,10.7207,-32.2641
97,26,10.7207,-31.2884
97,27,10.7207,-30.2335
97,28,10.7207,-29.0887
97,29,10.7207,-27.84
97,30,10.7207,-26.4688
97,31,10.7207,-24.949
97,32,10.7207,-23.2422
97,33,10.0067,-21.2872
97,34,7.69498,-18.9755
97,35,4.79184,-16.0723
97,36,0.510225,-11.7907
97,37,0,-5.64024
97,38,0,-5.64024
97,39,0,-5.64024
97,40,0,-5.64024
97,41,0,-5.64024
97,42,0,-5.64024
97,43,0,-5.64024
97,44,0,-5.64024
97,45,0,-5.64024
97,46,0,-5.64024
97,47,0,-5.64024
97,48,0,-5.64024
97,49,0,-5.64024
97,50,0,-5.64024
97.5,0,10.5719,-42.4044
97.5,1,10.5719,-42.3908
97.5,2,10.5719,-42.3499
97.5,3,10.5719,-42.2816
97.5,4,10.5719,-42.1858
97.5,5,10.5719,-42.0623
97.5,6,10.5719,-41.9107
97.5,7,10.5719,-41.7308
97.5,8,10.5719,-41.522
97.5,9,10.5719,-41.284
97.5,10,10.5719,-41.016
97.5,11,10.5719,-40.7174
97.5,12,10.5719,-40.3875
97.5,13,10.5719,-40.0252
97.5,14,10.5719,-39.6297
97.5,15,10.5719,-39.1996
97.5,16,10.5719,-38.7337
97.5,17,10.5719,-38.2304
97.5,18,10.5719,-37.6879
97.5,19,10.5719,-37.1043
97.5,20,10.5719,-36.4771
97.5,21,10.5719,-35.8037
97.5,22,10.5719,-35.0809
97.5,23,10.5719,-34.3049
97.5,24,10.5719,-33.4712
97.5,25,10.5719,-32.5746
97.5,26,10.5719,-31.6084
97.5,27,10.5719,-30.5646
97.5,28,10.5719,-29.4329
97.5,29,10.5719,-28.2001
97.5,30,10.5719,-26.8485
97.5,31,10.5719,-25.3536
97.5,32,10.5719,-23.6797
97.5,33,10.3739,-21.7709
97.5,34,8.13339,-19.5305
97.5,35,5.3614,-16.7585
97.5,36,1.46542,-12.8625
97.5,37,0,-5.69854
97.5,38,0,-5.69854
97.5,39,0,-5.69854
97.5,40,0,-5.69854
97.5,41,0,-5.69854
97.5,42,0,-5.69854
97.5,43,0,-5.69854
97.5,44,0,-5.69854
97.5,45,0,-5.69854
97.5,46,0,-5.69854
97.5,47,0,-5.69854
97.5,48,0,-5.69854
97.5,49,0,-5.69854
97.5,50,0,-5.69854
98,0,10.4228,-42.648
98,1,10.4228,-42.6345
98,2,10.4228,-42.5938
98,3,10.4228,-42.5258
98,4,10.4228,-42.4305
98,5,10.4228,-42.3076
98,6,10.4228,-42.1568
98,7,10.4228,-41.9778
98,8,10.4228,-41.7701
98,9,10.4228,-41.5333
98,10,10.4228,-41.2668
98,11,10.4228,-40.9699
98,12,10.4228,-40.6418
98,13,10.4228,-40.2816
98,14,10.4228,-39.8883
98,15,10.4228,-39.4608
98,16,10.4228,-38.9977
98,17,10.4228,-38.4976
98,18,10.4228,-37.9586
98,19,10.4228,-37.3789
98,20,10.4228,-36.7561
98,21,10.4228,-36.0876
98,22,10.4228,-35.3703
98,23,10.4228,-34.6005
98,24,10.4228,-33.7739
98,25,10.4228,-32.8853
98,26,10.4228,-31.9284
98,27,10.4228,-30.8955
98,28,10.4228,-29.7766
98,29,10.4228,-28.5593
98,30,10.4228,-27.2266
98,31,10.4228,-25.7556
98,32,10.4228,-24.113
98,33,10.4228,-22.2476
98,34,8.55849,-20.0728
98,35,5.90207,-17.4163
98,36,2.30121,-13.8155
98,37,0,-5.75713
98,38,0,-5.75713
98,39,0,-5.75713
98,40,0,-5.75713
98,41,0,-5.75713
98,42,0,-5.75713
98,43,0,-5.75713
98,44,0,-5.75713
98,45,0,-5.75713
98,46,0,-5.75713
98,47,0,-5.75713
98,48,0,-5.75713
98,49,0,-5.75713
98,50,0,-5.75713
98.5,0,10.2734,-42.8926
98.5,1,10.2734,-42.8791
98.5,2,10.2734,-42.8386
98.5,3,10.2734,-42.771
98.5,4,10.2734,-42.6762
98.5,5,10.2734,-42.5539
98.5,6,10.2734,-42.4039
98.5,7,10.2734,-42.2258
98.5,8,10.2734,-42.0192
98.5,9,10.2734,-41.7837
98.5,10,10.2734,-41.5186
98.5,11,10.2734,-41.2233
98.5,12,10.2734,-40.897
98.5,13,10.2734,-40.5388
98.5,14,10.2734,-40.1478
98.5,15,10.2734,-39.7229
98.5,16,10.2734,-39.2626
98.5,17,10.2734,-38.7656
98.5,18,10.2734,-38.2301
98.5,19,10.2734,-37.6543
98.5,20,10.2734,-37.0358
98.5,21,10.2734,-36.3721
98.5,22,10.2734,-35.6602
98.5,23,10.2734,-34.8965
98.5,24,10.2734,-34.0768
98.5,25,10.2734,-33.1962
98.5,26,10.2734,-32.2485
98.5,27,10.2734,-31.2261
98.5,28,10.2734,-30.1198
98.5,29,10.2734,-28.9174
98.5,30,10.2734,-27.603
98.5,31,10.2734,-26.155
98.5,32,10.2734,-24.5423
98.5,33,10.2734,-22.7179
98.5,34,8.97156,-20.6036
98.5,35,6.41806,-18.0501
98.5,36,3.05375,-14.6858
98.5,37,0,-8.19783
98.5,38,0,-5.81603
98.5,39,0,-5.81603
98.5,40,0,-5.81603
98.5,41,0,-5.81603
98.5,42,0,-5.81603
98.5,43,0,-5.81603
98.5,44,0,-5.81603
98.5,45,0,-5.81603
98.5,46,0,-5.81603
98.5,47,0,-5.81603
98.5,48,0,-5.81603
98.5,49,0,-5.81603
98.5,50,0,-5.81603
99,0,10.1032,-43.1382
99,1,10.1032,-43.1248
99,2,10.1032,-43.0845
99,3,10.1032,-43.0173
99,4,10.1032,-42.9229
99,5,10.1032,-42.8012
99,6,10.1032,-42.652
99,7,10.1032,-42.4748
99,8,10.1032,-42.2693
99,9,10.1032,-42.035
99,10,10.1032,-41.7713
99,11,10.1032,-41.4776
99,12,10.1032,-41.1531
99,13,10.1032,-40.797
99,14,10.1032,-40.4083
99,15,10.1032,-39.9858
99,16,10.1032,-39.5283
99,17,10.1032,-39.0344
99,18,10.1032,-38.5024
99,19,10.1032,-37.9303
99,20,10.1032,-37.3161
99,21,10.1032,-36.6572
99,22,10.1032,-35.9506
99,23,10.1032,-35.193
99,24,10.1032,-34.3802
99,25,10.1032,-33.5073
99,26,10.1032,-32.5685
99,27,10.1032,-31.5566
99,28,10.1032,-30.4624
99,29,10.1032,-29.2746
99,30,10.1032,-27.978
99,31,10.1032,-26.552
99,32,10.1032,-24.9679
99,33,10.1032,-23.1822
99,34,9.37374,-21.1242
99,35,6.91269,-18.6631
99,36,3.74407,-15.4945
99,37,0,-10.2946
99,38,0,-5.87523
99,39,0,-5.87523
99,40,0,-5.87523
99,41,0,-5.87523
99,42,0,-5.87523
99,43,0,-5.87523
99,44,0,-5.87523
99,45,0,-5.87523
99,46,0,-5.87523
99,47,0,-5.87523
99,48,0,-5.87523
99,49,0,-5.87523
99,50,0,-5.87523
99.5,0,9.91446,-43.3848
99.5,1,9.91446,-43.3715
99.5,2,9.91446,-43.3314
99.5,3,9.91446,-43.2645
99.5,4,9.91446,-43.1706
99.5,5,9.91446,-43.0496
99.5,6,9.91446,-42.9011
99.5,7,9.91446,-42.7248
99.5,8,9.91446,-42.5204
99.5,9,9.91446,-42.2873
99.5,10,9.91446,-42.025
99.5,11,9.91446,-41.7329
99.5,12,9.91446,-41.4102
99.5,13,9.91446,-41.0561
99.5,14,9.91446,-40.6696
99.5,15,9.91446,-40.2496
99.5,16,9.91446,-39.7949
99.5,17,9.91446,-39.304
99.5,18,9.91446,-38.7754
99.5,19,9.91446,-38.2072
99.5,20,9.91446,-37.5972
99.5,21,9.91446,-36.943
99.5,22,9.91446,-36.2417
99.5,23,9.91446,-35.49
99.5,24,9.91446,-34.6838
99.5,25,9.91446,-33.8186
99.5,26,9.91446,-32.8886
99.5,27,9.91446,-31.8868
99.5,28,9.91446,-30.8046
99.5,29,9.91446,-29.631
99.5,30,9.91446,-28.3515
99.5,31,9.91446,-26.9469
99.5,32,9.91446,-25.3901
99.5,33,9.91446,-23.641
99.5,34,9.76596,-21.6354
99.5,35,7.38862,-19.2581
99.5,36,4.38572,-16.2552
99.5,37,0,-11.7236
99.5,38,0,-5.93472
99.5,39,0,-5.93472
99.5,40,0,-5.93472
99.5,41,0,-5.93472
99.5,42,0,-5.93472
99.5,43,0,-5.93472
99.5,44,0,-5.93472
99.5,45,0,-5.93472
99.5,46,0,-5.93472
99.5,47,0,-5.93472
99.5,48,0,-5.93472
99.5,49,0,-5.93472
99.5,50,0,-5.93472
100,0,9.72539,-43.5885
100,1,9.72539,-43.5885
100,2,9.72539,-43.5793
100,3,9.72539,-43.5127
100,4,9.72539,-43.4193
100,5,9.72539,-43.2989
100,6,9.72539,-43.1512
100,7,9.72539,-42.9758
100,8,9.72539,-42.7724
100,9,9.72539,-42.5406
100,10,9.72539,-42.2797
100,11,9.72539,-41.9892
100,12,9.72539,-41.6683
100,13,9.72539,-41.3161
100,14,9.72539,-40.9318
100,15,9.72539,-40.5143
100,16,9.72539,-40.0623
100,17,9.72539,-39.5745
100,18,9.72539,-39.0493
100,19,9.72539,-38.4848
100,20,9.72539,-37.8789
100,21,9.72539,-37.2294
100,22,9.72539,-36.5333
100,23,9.72539,-35.7874
100,24,9.72539,-34.9879
100,25,9.72539,-34.1302
100,26,9.72539,-33.2088
100,27,9.72539,-32.2169
100,28,9.72539,-31.1464
100,29,9.72539,-29.9865
100,30,9.72539,-28.7237
100,31,9.72539,-27.3397
100,32,9.72539,-25.809
100,33,9.72539,-24.0947
100,34,9.72539,-22.1381
100,35,7.848,-19.837
100,36,4.98798,-16.977
100,37,0.905871,-12.8949
100,38,0,-5.99452
100,39,0,-5.99452
100,40,0,-5.99452
100,41,0,-5.99452
100,42,0,-5.99452
100,43,0,-5.99452
100,44,0,-5.99452
100,45,0,-5.99452
100,46,0,-5.99452
100,47,0,-5.99452
100,48,0,-5.99452
100,49,0,-5.99452
100,50,0,-5.99452
100.5,0,9.53601,-43.6486
100.5,1,9.53601,-43.6486
100.5,2,9.53601,-43.6486
100.5,3,9.53601,-43.6486
100.5,4,9.53601,-43.6486
100.5,5,9.53601,-43.5492
100.5,6,9.53601,-43.4022
100.5,7,9.53601,-43.2278
100.5,8,9.53601,-43.0255
100.5,9,9.53601,-42.7948
100.5,10,9.53601,-42.5353
100.5,11,9.53601,-42.2464
100.5,12,9.53601,-41.9272
100.5,13,9.53601,-41.577
100.5,14,9.53601,-41.1949
100.5,15,9.53601,-40.7799
100.5,16,9.53601,-40.3306
100.5,17,9.53601,-39.8458
100.5,18,9.53601,-39.3239
100.5,19,9.53601,-38.7631
100.5,20,9.53601,-38.1614
100.5,21,9.53601,-37.5164
100.5,22,9.53601,-36.8254
100.5,23,9.53601,-36.0853
100.5,24,9.53601,-35.2923
100.5,25,9.53601,-34.442
100.5,26,9.53601,-33.529
100.5,27,9.53601,-32.5469
100.5,28,9.53601,-31.4877
100.5,29,9.53601,-30.3413
100.5,30,9.53601,-29.0946
100.5,31,9.53601,-27.7305
100.5,32,9.53601,-26.225
100.5,33,9.53601,-24.5436
100.5,34,9.53601,-22.633
100.5,35,8.29262,-20.4018
100.5,36,5.55759,-17.6668
100.5,37,1.80943,-13.9187
100.5,38,0,-6.05461
100.5,39,0,-6.05461
100.5,40,0,-6.05461
100.5,41,0,-6.05461
100.5,42,0,-6.05461
100.5,43,0,-6.05461
100.5,44,0,-6.05461
100.5,45,0,-6.05461
100.5,46,0,-6.05461
100.5,47,0,-6.05461
100.5,48,0,-6.05461
100.5,49,0,-6.05461
100.5,50,0,-6.05461
101,0,9.34634,-43.709
101,1,9.34634,-43.709
101,2,9.34634,-43.709
101,3,9.34634,-43.709
101,4,9.34634,-43.709
101,5,9.34634,-43.709
101,6,9.34634,-43.6543
101,7,9.34634,-43.4807
101,8,9.34634,-43.2794
101,9,9.34634,-43.05
101,10,9.34634,-42.7919
101,11,9.34634,-42.5045
101,12,9.34634,-42.1871
101,13,9.34634,-41.8389
101,14,9.34634,-41.459
101,15,9.34634,-41.0463
101,16,9.34634,-40.5997
101,17,9.34634,-40.1179
101,18,9.34634,-39.5993
101,19,9.34634,-39.0421
101,20,9.34634,-38.4445
101,21,9.34634,-37.8041
101,22,9.34634,-37.1182
101,23,9.34634,-36.3837
101,24,9.34634,-35.5971
101,25,9.34634,-34.7541
101,26,9.34634,-33.8494
101,27,9.34634,-32.8768
101,28,9.34634,-31.8287
101,29,9.34634,-30.6954
101,30,9.34634,-29.4644
101,31,9.34634,-28.1195
101,32,9.34634,-26.6381
101,33,9.34634,-24.9882
101,34,9.34634,-23.1208
101,35,8.72398,-20.954
101,36,6.09956,-18.3296
101,37,2.614,-14.844
101,38,0,-7.20844
101,39,0,-6.11501
101,40,0,-6.11501
101,41,0,-6.11501
101,42,0,-6.11501
101,43,0,-6.11501
101,44,0,-6.11501
101,45,0,-6.11501
101,46,0,-6.11501
101,47,0,-6.11501
101,48,0,-6.11501
101,49,0,-6.11501
101,50,0,-6.11501
101.5,0,9.15637,-43.7697
101.5,1,9.15637,-43.7697
101.5,2,9.15637,-43.7697
101.5,3,9.15637,-43.7697
101.5,4,9.15637,-43.7697
101.5,5,9.15637,-43.7697
101.5,6,9.15637,-43.7697
101.5,7,9.15637,-43.7346
101.5,8,9.15637,-43.5344
101.5,9,9.15637,-43.3062
101.5,10,9.15637,-43.0494
101.5,11,9.15637,-42.7636
101.5,12,9.15637,-42.4479
101.5,13,9.15637,-42.1016
101.5,14,9.15637,-41.7239
101.5,15,9.15637,-41.3136
101.5,16,9.15637,-40.8697
101.5,17,9.15637,-40.3908
101.5,18,9.15637,-39.8755
101.5,19,9.15637,-39.3219
101.5,20,9.15637,-38.7283
101.5,21,9.15637,-38.0924
101.5,22,9.15637,-37.4115
101.5,23,9.15637,-36.6826
101.5,24,9.15637,-35.9023
101.5,25,9.15637,-35.0664
101.5,26,9.15637,-34.1699
101.5,27,9.15637,-33.2067
101.5,28,9.15637,-32.1694
101.5,29,9.15637,-31.0488
101.5,30,9.15637,-29.8331
101.5,31,9.15637,-28.5067
101.5,32,9.15637,-27.0485
101.5,33,9.15637,-25.4286
101.5,34,9.15637,-23.6019
101.5,35,9.14335,-21.4948
101.5,36,6.61778,-18.9692
101.5,37,3.34655,-15.698
101.5,38,0,-10.1347
101.5,39,0,-6.1757
101.5,40,0,-6.1757
101.5,41,0,-6.1757
101.5,42,0,-6.1757
101.5,43,0,-6.1757
101.5,44,0,-6.1757
101.5,45,0,-6.1757
101.5,46,0,-6.1757
101.5,47,0,-6.1757
101.5,48,0,-6.1757
101.5,49,0,-6.1757
101.5,50,0,-6.1757
102,0,8.98896,-43.8307
102,1,8.98896,-43.8307
102,2,8.98896,-43.8307
102,3,8.98896,-43.8307
102,4,8.98896,-43.8307
102,5,8.98896,-43.8307
102,6,8.98896,-43.8307
102,7,8.98896,-43.8307
102,8,8.98896,-43.7904
102,9,8.98896,-43.5633
102,10,8.98896,-43.3079
102,11,8.98896,-43.0236
102,12,8.98896,-42.7097
102,13,8.98896,-42.3653
102,14,8.98896,-41.9897
102,15,8.98896,-41.5818
102,16,8.98896,-41.1405
102,17,8.98896,-40.6645
102,18,8.98896,-40.1524
102,19,8.98896,-39.6025
102,20,8.98896,-39.0129
102,21,8.98896,-38.3813
102,22,8.98896,-37.7054
102,23,8.98896,-36.9821
102,24,8.98896,-36.208
102,25,8.98896,-35.3791
102,26,8.98896,-34.4905
102,27,8.98896,-33.5365
102,28,8.98896,-32.5098
102,29,8.98896,-31.4017
102,30,8.98896,-30.2008
102,31,8.98896,-28.8923
102,32,8.98896,-27.4564
102,33,8.98896,-25.8652
102,34,8.98896,-24.077
102,35,8.98896,-22.0252
102,36,7.11534,-19.5887
102,37,4.02376,-16.4972
102,38,0,-11.7391
102,39,0,-6.2367
102,40,0,-6.2367
102,41,0,-6.2367
102,42,0,-6.2367
102,43,0,-6.2367
102,44,0,-6.2367
102,45,0,-6.2367
102,46,0,-6.2367
102,47,0,-6.2367
102,48,0,-6.2367
102,49,0,-6.2367
102,50,0,-6.2367
102.5,0,8.88967,-43.892
102.5,1,8.88967,-43.892
102.5,2,8.88967,-43.892
102.5,3,8.88967,-43.892
102.5,4,8.88967,-43.892
102.5,5,8.88967,-43.892
102.5,6,8.88967,-43.892
102.5,7,8.88967,-43.892
102.5,8,8.88967,-43.892
102.5,9,8.88967,-43.8214
102.5,10,8.88967,-43.5674
102.5,11,8.88967,-43.2846
102.5,12,8.88967,-42.9723
102.5,13,8.88967,-42.6299
102.5,14,8.88967,-42.2564
102.5,15,8.88967,-41.8509
102.5,16,8.88967,-41.4122
102.5,17,8.88967,-40.9391
102.5,18,8.88967,-40.4302
102.5,19,8.88967,-39.8838
102.5,20,8.88967,-39.2981
102.5,21,8.88967,-38.6709
102.5,22,8.88967,-37.9998
102.5,23,8.88967,-37.282
102.5,24,8.88967,-36.514
102.5,25,8.88967,-35.692
102.5,26,8.88967,-34.8113
102.5,27,8.88967,-33.8662
102.5,28,8.88967,-32.85
102.5,29,8.88967,-31.754
102.5,30,8.88967,-30.5675
102.5,31,8.88967,-29.2764
102.5,32,8.88967,-27.862
102.5,33,8.88967,-26.2982
102.5,34,8.88967,-24.5465
102.5,35,8.88967,-22.5463
102.5,36,7.59471,-20.1907
102.5,37,4.65679,-17.2528
102.5,38,0.410751,-13.0067
102.5,39,0,-6.29799
102.5,40,0,-6.29799
102.5,41,0,-6.29799
102.5,42,0,-6.29799
102.5,43,0,-6.29799
102.5,44,0,-6.29799
102.5,45,0,-6.29799
102.5,46,0,-6.29799
102.5,47,0,-6.29799
102.5,48,0,-6.29799
102.5,49,0,-6.29799
102.5,50,0,-6.29799
103,0,8.79008,-43.9536
103,1,8.79008,-43.9536
103,2,8.79008,-43.9536
103,3,8.79008,-43.9536
103,4,8.79008,-43.9536
103,5,8.79008,-43.9536
103,6,8.79008,-43.9536
103,7,8.79008,-43.9536
103,8,8.79008,-43.9536
103,9,8.79008,-43.9536
103,10,8.79008,-43.8278
103,11,8.79008,-43.5465
103,12,8.79008,-43.2359
103,13,8.79008,-42.8954
103,14,8.79008,-42.524
103,15,8.79008,-42.1208
103,16,8.79008,-41.6847
103,17,8.79008,-41.2145
103,18,8.79008,-40.7087
103,19,8.79008,-40.1659
103,20,8.79008,-39.584
103,21,8.79008,-38.9612
103,22,8.79008,-38.2949
103,23,8.79008,-37.5824
103,24,8.79008,-36.8205
103,25,8.79008,-36.0052
103,26,8.79008,-35.1322
103,27,8.79008,-34.196
103,28,8.79008,-33.1899
103,29,8.79008,-32.1057
103,30,8.79008,-30.9332
103,31,8.79008,-29.659
103,32,8.79008,-28.2654
103,33,8.79008,-26.7278
103,34,8.79008,-25.0107
103,35,8.79008,-23.0588
103,36,8.05793,-20.7771
103,37,5.25354,-17.9727
103,38,1.37765,-14.0968
103,39,0,-6.35958
103,40,0,-6.35958
103,41,0,-6.35958
103,42,0,-6.35958
103,43,0,-6.35958
103,44,0,-6.35958
103,45,0,-6.35958
103,46,0,-6.35958
103,47,0,-6.35958
103,48,0,-6.35958
103,49,0,-6.35958
103,50,0,-6.35958
103.5,0,8.6902,-44.0155
103.5,1,8.6902,-44.0155
103.5,2,8.6902,-44.0155
103.5,3,8.6902,-44.0155
103.5,4,8.6902,-44.0155
103.5,5,8.6902,-44.0155
103.5,6,8.6902,-44.0155
103.5,7,8.6902,-44.0155
103.5,8,8.6902,-44.0155
103.5,9,8.6902,-44.0155
103.5,10,8.6902,-44.0155
103.5,11,8.6902,-43.8093
103.5,12,8.6902,-43.5005
103.5,13,8.6902,-43.1618
103.5,14,8.6902,-42.7925
103.5,15,8.6902,-42.3916
103.5,16,8.6902,-41.9581
103.5,17,8.6902,-41.4907
103.5,18,8.6902,-40.9881
103.5,19,8.6902,-40.4487
103.5,20,8.6902,-39.8707
103.5,21,8.6902,-39.2521
103.5,22,8.6902,-38.5906
103.5,23,8.6902,-37.8834
103.5,24,8.6902,-37.1273
103.5,25,8.6902,-36.3188
103.5,26,8.6902,-35.4534
103.5,27,8.6902,-34.5258
103.5,28,8.6902,-33.5296
103.5,29,8.6902,-32.457
103.5,30,8.6902,-31.2982
103.5,31,8.6902,-30.0403
103.5,32,8.6902,-28.6667
103.5,33,8.6902,-27.1543
103.5,34,8.6902,-25.4701
103.5,35,8.6902,-23.5635
103.5,36,8.50669,-21.3496
103.5,37,5.81986,-18.6628
103.5,38,2.23013,-15.0731
103.5,39,0,-6.42148
103.5,40,0,-6.42148
103.5,41,0,-6.42148
103.5,42,0,-6.42148
103.5,43,0,-6.42148
103.5,44,0,-6.42148
103.5,45,0,-6.42148
103.5,46,0,-6.42148
103.5,47,0,-6.42148
103.5,48,0,-6.42148
103.5,49,0,-6.42148
103.5,50,0,-6.42148
104,0,8.59001,-44.0777
104,1,8.59001,-44.0777
104,2,8.59001,-44.0777
104,3,8.59001,-44.0777
104,4,8.59001,-44.0777
104,5,8.59001,-44.0777
104,6,8.59001,-44.0777
104,7,8.59001,-44.0777
104,8,8.59001,-44.0777
104,9,8.59001,-44.0777
104,10,8.59001,-44.0777
104,11,8.59001,-44.0731
104,12,8.59001,-43.7659
104,13,8.59001,-43.4291
104,14,8.59001,-43.0619
104,15,8.59001,-42.6633
104,16,8.59001,-42.2323
104,17,8.59001,-41.7677
104,18,8.59001,-41.2682
104,19,8.59001,-40.7322
104,20,8.59001,-40.1581
104,21,8.59001,-39.5437
104,22,8.59001,-38.8868
